Name,bbox_co
frame_9255139c-69c7-4edb-a383-939d47c948bf_00000-1280_720.jpg,"[[0.562222222221875, 0.16798418972361112, 0.6733333333335938, 0.3241106719361111], [0.35111111111093746, 0.1581027667986111, 0.48333333333359374, 0.3458498023722222]]"
frame_73e01ed4-f102-4fe4-8314-45c312cbc616_00005-1280_720.jpg,"[[0.4755555555554688, 0.4980237154152778, 0.5677777777781251, 0.6343873517791666], [0.6433333333335937, 0.5059288537555555, 0.727777777778125, 0.6245059288541667], [0.577777777778125, 0.5, 0.6166666666664062, 0.5731225296444445], [0.4344444444445313, 0.5118577075097221, 0.47777777777812497, 0.5790513833986111], [0.04111111111109375, 0.5533596837944443, 0.1188888888890625, 0.6739130434777778]]"
frame_b3da6f1c-3ff6-4f74-92af-7cb64fc905dd_00001-1280_720.jpg,"[[0.35333333333359374, 0.44664031620555555, 0.4166666666664063, 0.5474308300388889], [0.27999999999999997, 0.4486166007902778, 0.3333333333335937, 0.5335968379444445]]"
frame_824d407c-d32b-42d0-a9a0-2d1e83fa1a70_00001-1280_720.jpg,"[[0.6733333333335938, 0.5513833992097221, 0.7644444444445312, 0.7075098814236112], [0.307777777778125, 0.5335968379444445, 0.387777777778125, 0.6798418972333334], [0.4, 0.5849802371541667, 0.5266666666664063, 0.7450592885374999], [0.5366666666664063, 0.5513833992097221, 0.5677777777781251, 0.6007905138333334]]"
frame_5c452ae5-c427-4175-b5e5-b5e844270111_00001-1280_720.jpg,"[[0.672222222221875, 0.3557312252958333, 0.7711111111109374, 0.4980237154152778], [0.46888888888906255, 0.35375494071111113, 0.5911111111109375, 0.5217391304347222], [0.34444444444453126, 0.3320158102763889, 0.4033333333335937, 0.4209486166013889]]"
frame_22cad15c-3944-47ba-855c-49f5392e104b_00000-1280_720.jpg,"[[0.76, 0.3992094861666666, 0.8511111111093751, 0.5553359683791668], [0.5844444444445311, 0.3320158102763889, 0.6677777777781251, 0.529644268775], [0.47777777777812497, 0.40316205533611116, 0.5133333333335937, 0.4664031620555556], [0.527777777778125, 0.40118577075138884, 0.5488888888890625, 0.4486166007902778]]"
frame_7e7fab3b-51ad-47ba-a923-853cf047a4dc_00001-1280_720.jpg,"[[0.5522222222218749, 0.5612648221347222, 0.6955555555554688, 0.792490118576389], [0.427777777778125, 0.5869565217388889, 0.467777777778125, 0.6442687747041667], [0.35444444444453127, 0.5830039525694445, 0.40555555555546874, 0.6679841897236111]]"
frame_71bc6679-7b7e-48f1-84b1-e0baafd27ce5_00001-1280_720.jpg,"[[0.7155555555554688, 0.4110671936763889, 0.868888888890625, 0.6521739130430555], [0.39777777777812495, 0.44071146245000004, 0.6011111111109375, 0.7470355731222222]]"
frame_9fb6ef6f-e2b8-4008-a277-33de3b48d994_00000-1280_720.jpg,"[[0.8400000000000001, 0.7391304347819445, 0.9933333333359375, 0.9762845849805556], [0.392222222221875, 0.7707509881416666, 0.47222222222187504, 0.8893280632416667], [0.05111111111109375, 0.7114624505930555, 0.17333333333359374, 0.9288537549402777], [0.3233333333335937, 0.7747035573125001, 0.35444444444453127, 0.8162055335972221], [0.457777777778125, 0.7450592885374999, 0.4911111111109375, 0.8300395256916666]]"
frame_92ff77c3-3ce4-412f-bb4f-5a71c99f0bb3_00005-1280_720.jpg,"[[0.6111111111109374, 0.44466403162083334, 0.6988888888890625, 0.5830039525694445], [0.5, 0.45059288537500003, 0.5244444444445312, 0.4940711462444444], [0.4366666666664063, 0.43873517786527777, 0.5011111111109374, 0.5434782608694444], [0.40222222222187504, 0.4486166007902778, 0.4288888888890625, 0.4960474308305556], [0.20555555555546873, 0.45256916996111113, 0.3055555555554687, 0.6067193675888889]]"
frame_7404731b-c120-4fc1-b932-7ce02bb5c5b4_00001-1280_720.jpg,"[[0.6955555555554688, 0.4664031620555556, 0.84222222221875, 0.7173913043472222], [0.537777777778125, 0.5059288537555555, 0.612222222221875, 0.6324110671930556], [0.3433333333335937, 0.45059288537500003, 0.46555555555546874, 0.677865612648611], [0.19888888888906248, 0.5098814229249999, 0.287777777778125, 0.6501976284583333], [0.10444444444453124, 0.5217391304347222, 0.17777777777812498, 0.6403162055333333], [0.001111111111109375, 0.5138339920944445, 0.07444444444445311, 0.6304347826083334]]"
frame_5f907966-8822-46f0-a7ef-19a135d11453_00002-1280_720.jpg,"[[0.23666666666640626, 0.2944664031625, 0.317777777778125, 0.4347826086958333], [0.44888888888906253, 0.32806324110694446, 0.5088888888890625, 0.44071146245000004], [0.5311111111109375, 0.3557312252958333, 0.577777777778125, 0.43873517786527777], [0.39888888888906254, 0.34980237154166666, 0.4288888888890625, 0.3992094861666666]]"
frame_4a8e2042-345c-49cc-9ec5-16a786875649_00000-1280_720.jpg,"[[0.76, 0.430830039525, 0.9944444444453125, 0.7806324110666667], [0.5255555555554687, 0.5118577075097221, 0.5955555555554688, 0.6264822134388889], [0.3755555555554687, 0.4980237154152778, 0.5266666666664063, 0.7055335968375], [0.21555555555546874, 0.51976284585, 0.307777777778125, 0.6482213438736111], [0.15666666666640625, 0.4980237154152778, 0.2288888888890625, 0.6225296442694445], [0.00222222222221875, 0.529644268775, 0.087777777778125, 0.6581027667986111], [0.307777777778125, 0.5237154150194444, 0.34555555555546874, 0.5889328063236111]]"
frame_651e747d-9993-4ee5-918f-355dc4cee892_00000-1280_720.jpg,"[[0.11666666666640624, 0.47233201580972217, 0.21333333333359375, 0.5988142292486112], [0.3755555555554687, 0.4683794466402778, 0.41444444444453127, 0.529644268775], [0.44000000000000006, 0.46245059288472223, 0.4844444444445313, 0.5355731225291667], [0.3311111111109375, 0.47826086956527775, 0.3644444444445313, 0.529644268775]]"
frame_8b3b187e-54b6-487c-b980-cae1f91c52b9_00000-1280_720.jpg,"[[0.6911111111109375, 0.4881422924902778, 0.8733333333359375, 0.7608695652180555], [0.5144444444445313, 0.4822134387347222, 0.5811111111109375, 0.5869565217388889], [0.302222222221875, 0.4683794466402778, 0.35111111111093746, 0.5494071146249999], [0.22444444444453127, 0.4565217391305556, 0.2966666666664063, 0.5731225296444445], [0.42111111111093746, 0.5079051383402777, 0.4366666666664063, 0.5316205533597222]]"
frame_751281ac-f93e-4f9e-acce-c8b8d8ebe65a_00000-1280_720.jpg,"[[0.7144444444445311, 0.4920948616597222, 0.7644444444445312, 0.5731225296444445], [0.597777777778125, 0.4960474308305556, 0.6233333333335938, 0.5415019762847222], [0.4244444444445312, 0.48023715415000007, 0.44666666666640625, 0.5256916996041666], [0.35888888888906256, 0.47628458498055554, 0.40555555555546874, 0.5474308300388889], [0.137777777778125, 0.44071146245000004, 0.19333333333359376, 0.5434782608694444], [0.0477777777778125, 0.4664031620555556, 0.11666666666640624, 0.5711462450597223]]"
frame_2f616f9c-3461-4c47-b6bd-2f6c2eb8fdbf_00001-1280_720.jpg,"[[0.6255555555554688, 0.4150197628458333, 0.6988888888890625, 0.5375494071152778], [0.39666666666640626, 0.4268774703555555, 0.5055555555554687, 0.5830039525694445]]"
frame_8d73fefc-92d9-4d4c-81e8-fa8806a93892_00010-1280_720.jpg,"[[0.597777777778125, 0.5750988142291666, 0.71, 0.7529644268777778], [0.4766666666664062, 0.6106719367583333, 0.5355555555554687, 0.7134387351777778], [0.302222222221875, 0.5988142292486112, 0.357777777778125, 0.6956521739124999]]"
frame_598f895d-719b-4fa0-9d2b-8b18489ff4cf_00003-1280_720.jpg,"[[0.0, 0.5335968379444445, 0.06444444444445313, 0.7134387351777778], [0.39777777777812495, 0.5158102766791667, 0.4555555555554688, 0.6027667984194445], [0.8144444444453125, 0.4881422924902778, 0.9455555555546875, 0.6758893280638888], [0.2488888888890625, 0.5098814229249999, 0.29555555555546875, 0.5869565217388889], [0.09555555555546875, 0.5237154150194444, 0.16999999999999998, 0.6521739130430555]]"
frame_9f647997-c78b-4c81-ae83-bda31eea6f0d_00004-1280_720.jpg,"[[0.4566666666664063, 0.5138339920944445, 0.537777777778125, 0.6482213438736111], [0.8722222222187501, 0.44466403162083334, 1.0, 0.9664031620555555], [0.372222222221875, 0.5118577075097221, 0.41111111111093745, 0.5652173913041667], [0.27555555555546873, 0.51976284585, 0.34111111111093745, 0.6284584980236111], [0.14222222222187503, 0.5375494071152778, 0.20333333333359374, 0.6166007905138889], [0.001111111111109375, 0.4822134387347222, 0.07444444444445311, 0.6996047430833333]]"
frame_303ae66a-2d2c-4bf1-ac63-bbed368826e9_00002-1280_720.jpg,"[[0.5728587319242188, 0.5849802371541667, 0.6351501668523438, 0.6758893280638888], [0.45717463848750006, 0.5790513833986111, 0.4849833147945312, 0.6225296442694445], [0.40934371523906254, 0.5731225296444445, 0.4416017797554687, 0.6304347826083334], [0.1835372636265625, 0.6047430830041667, 0.2369299221359375, 0.6936758893277777], [0.10678531701875, 0.6146245059291667, 0.16351501668515628, 0.6956521739124999]]"
frame_9f513f90-9f6e-41c2-ab39-355905f1a815_00000-1280_720.jpg,"[[0.2811111111109375, 0.3952569169958334, 0.3044444444445312, 0.4347826086958333], [0.35111111111093746, 0.36956521739166664, 0.49666666666640624, 0.5830039525694445]]"
frame_a63e6fd0-afb5-4389-8bf7-cf5f0857eac7_00000-1280_720.jpg,"[[0.4566666666664063, 0.36561264822083334, 0.5211111111109374, 0.46245059288472223], [0.5544444444445312, 0.37154150197638885, 0.622222222221875, 0.47233201580972217]]"
frame_8758959d-8419-42d4-add7-898ac1b36345_00002-1280_720.jpg,"[[0.772222222221875, 0.44466403162083334, 0.8755555555546876, 0.5810276679847223], [0.627777777778125, 0.45454545454583334, 0.6911111111109375, 0.529644268775], [0.5466666666664063, 0.4644268774708334, 0.5722222222218749, 0.4960474308305556], [0.4555555555554688, 0.45454545454583334, 0.48333333333359374, 0.5], [0.18666666666640624, 0.4486166007902778, 0.29111111111093746, 0.5830039525694445]]"
frame_7a2bf3d4-edec-41fa-8e26-a859803c2210_00000-1280_720.jpg,"[[0.44888888888906253, 0.5533596837944443, 0.6022222222218749, 0.7747035573125001], [0.2888888888890625, 0.4920948616597222, 0.39666666666640626, 0.6798418972333334]]"
frame_3bf8f069-f268-4ca6-9718-ebb71893194a_00000-1280_720.jpg,"[[0.0, 0.17193675889305554, 0.147777777778125, 0.6739130434777778], [0.29111111111093746, 0.1166007905138889, 0.5144444444445313, 0.6521739130430555], [0.6211111111109375, 0.34980237154166666, 0.7177777777781251, 0.5415019762847222], [0.7644444444445312, 0.3458498023722222, 0.868888888890625, 0.5454545454541666], [0.5144444444445313, 0.44466403162083334, 0.537777777778125, 0.4822134387347222], [0.5466666666664063, 0.4347826086958333, 0.5644444444445311, 0.4743083003958333]]"
frame_40e1da21-bb2e-4f0a-935f-7da2ec096ef7_00004-1280_720.jpg,"[[0.7252502780867187, 0.6047430830041667, 0.8709677419374999, 0.8596837944666667], [0.592880978865625, 0.6225296442694445, 0.6562847608453125, 0.7252964426874999], [0.4371523915460938, 0.5830039525694445, 0.547274749721875, 0.7964426877472223], [0.22135706340390623, 0.6304347826083334, 0.2814238042265625, 0.7233201581027777]]"
frame_a8030470-2d77-4142-bfa8-e8c0c825027e_00000-1280_720.jpg,"[[0.282222222221875, 0.40118577075138884, 0.512222222221875, 0.7154150197625], [0.21222222222187498, 0.3992094861666666, 0.3111111111109375, 0.5691699604749999], [0.772222222221875, 0.3833992094861111, 0.99777777778125, 0.7351778656125], [0.6155555555554688, 0.3932806324111111, 0.7177777777781251, 0.5454545454541666]]"
frame_5d56c8d0-bb07-4515-90f7-f258012e6ecc_00000-1280_720.jpg,"[[0.5022222222218751, 0.46245059288472223, 0.5388888888890626, 0.5237154150194444], [0.8111111111093751, 0.35968379446666665, 0.9988888888906249, 0.6462450592888889]]"
frame_4399e304-830d-43f7-893a-9759c29d80a6_00000-1280_720.jpg,"[[0.75, 0.4743083003958333, 0.878888888890625, 0.677865612648611], [0.3833333333335937, 0.40513833992083337, 0.46444444444453126, 0.5810276679847223]]"
frame_bfba5501-6886-4cff-8302-99c95091f7f1_00001-1280_720.jpg,"[[0.7033333333335937, 0.48616600790555553, 0.7655555555554688, 0.5849802371541667], [0.5466666666664063, 0.44071146245000004, 0.6055555555554688, 0.5671936758888889], [0.4044444444445313, 0.48616600790555553, 0.5288888888890625, 0.6600790513833333], [0.23333333333359377, 0.4940711462444444, 0.33222222222187503, 0.6403162055333333], [0.1088888888890625, 0.5059288537555555, 0.167777777778125, 0.6126482213444445], [0.36, 0.5079051383402777, 0.39666666666640626, 0.5652173913041667]]"
frame_0d9532ff-763b-4154-be34-48399d35d897_00003-1280_720.jpg,"[[0.28444444444453126, 0.5988142292486112, 0.3711111111109375, 0.7292490118583334], [0.6433333333335937, 0.6225296442694445, 0.7433333333335936, 0.792490118576389], [0.40555555555546874, 0.6086956521736111, 0.46666666666640627, 0.7075098814236112]]"
frame_a16a56c3-946a-4a96-968f-e42808d934aa_00001-1280_720.jpg,"[[0.5455555555554688, 0.6304347826083334, 0.5700000000000001, 0.6679841897236111], [0.497777777778125, 0.6106719367583333, 0.54, 0.6818181818180556]]"
frame_83f8b50f-ee59-4ecd-bdf0-9547b8354ac7_00001-1280_720.jpg,"[[0.8855555555546875, 0.5632411067194445, 0.99777777778125, 0.8656126482208333], [0.7466666666664062, 0.5, 0.8588888888906251, 0.6877470355736112], [0.562222222221875, 0.5019762845847222, 0.5811111111109375, 0.5276679841902777], [0.527777777778125, 0.4940711462444444, 0.5533333333335937, 0.5355731225291667]]"
frame_903e1ae7-0cf6-4631-9350-f20fcf3f2aab_00000-1280_720.jpg,"[[0.07555555555554688, 0.5118577075097221, 0.17555555555546873, 0.6640316205527778], [0.40666666666640633, 0.557312252963889, 0.44666666666640625, 0.6067193675888889], [0.24333333333359378, 0.5434782608694444, 0.27666666666640627, 0.5988142292486112], [0.4755555555554688, 0.5533596837944443, 0.5011111111109374, 0.5909090909097222]]"
frame_b5b62a5f-63cf-4222-b38f-f915a8afc3be_00000-1280_720.jpg,"[[0.48333333333359374, 0.5671936758888889, 0.5155555555554687, 0.6106719367583333], [0.6455555555554688, 0.51976284585, 0.7044444444445312, 0.6126482213444445], [0.5944444444445313, 0.5533596837944443, 0.6866666666664063, 0.7035573122527777], [0.4044444444445313, 0.5474308300388889, 0.46555555555546874, 0.6521739130430555]]"
frame_85a96bb1-822b-4a2a-adca-26dbb25e2325_00001-1280_720.jpg,"[[0.75, 0.5691699604749999, 0.90777777778125, 0.8102766798416667], [0.5755555555554688, 0.5138339920944445, 0.6555555555554687, 0.6501976284583333], [0.26, 0.4683794466402778, 0.5633333333335937, 0.9031620553361112]]"
frame_633389a0-375d-4056-bd34-da4bb61a68ef_00000-1280_720.jpg,"[[0.41444444444453127, 0.5474308300388889, 0.47222222222187504, 0.6324110671930556], [0.517777777778125, 0.5612648221347222, 0.6011111111109375, 0.6699604743083333], [0.62, 0.5118577075097221, 0.6788888888890625, 0.6166007905138889], [0.117777777778125, 0.3162055335972222, 0.28555555555546874, 0.7233201581027777]]"
frame_3f34659b-ce17-4502-8426-2115fd182897_00011-1280_720.jpg,"[[0.5144444444445313, 0.3122529644263889, 0.5688888888890625, 0.4664031620555556], [0.4533333333335937, 0.35770750988194444, 0.49000000000000005, 0.43675889328055556], [0.41888888888906256, 0.40316205533611116, 0.482222222221875, 0.5039525691694444]]"
frame_b510c7d6-e529-4a90-9660-3aa4b6b70f25_00003-1280_720.jpg,"[[0.6244444444445312, 0.28458498023749995, 0.8355555555546875, 0.6719367588930556], [0.19666666666640625, 0.2924901185763889, 0.41777777777812497, 0.6007905138333334]]"
frame_1e634e42-c520-40ab-bd50-d98dd4d29ecc_00001-1280_720.jpg,"[[0.20666666666640623, 0.22924901185833335, 0.3788888888890625, 0.6086956521736111], [0.5844444444445311, 0.3972332015805556, 0.7233333333335937, 0.6185770750986112]]"
frame_5e0702ee-0024-4bc7-868a-07170eef15a5_00002-1280_720.jpg,"[[0.12666666666640625, 0.45454545454583334, 0.26444444444453125, 0.6561264822138889], [0.3111111111109375, 0.4664031620555556, 0.38, 0.5731225296444445], [0.43, 0.45454545454583334, 0.5466666666664063, 0.6007905138333334]]"
frame_6eea0222-ec8a-4935-9d1d-8aea67564a07_00000-1280_720.jpg,"[[0.4766666666664062, 0.6166007905138889, 0.5155555555554687, 0.6818181818180556], [0.3788888888890625, 0.6106719367583333, 0.43, 0.6857707509875]]"
frame_a71fbff5-12f5-44fc-b404-047f35a26cc3_00000-1280_720.jpg,"[[0.597777777778125, 0.4841897233208333, 0.71, 0.6541501976277777], [0.2733333333335937, 0.3142292490125, 0.6, 0.7984189723319445]]"
frame_bdbe9f97-4330-4acc-a1d6-405d3cb708e7_00002-1280_720.jpg,"[[0.888888888890625, 0.5454545454541666, 1.0, 0.8023715415013888], [0.54, 0.5059288537555555, 0.5788888888890625, 0.5671936758888889], [0.482222222221875, 0.5019762845847222, 0.542222222221875, 0.5790513833986111], [0.392222222221875, 0.4920948616597222, 0.45, 0.5889328063236111]]"
frame_ad946c8f-2bcc-4d57-b517-17792cbab005_00007-1280_720.jpg,"[[0.757777777778125, 0.3814229249013889, 0.8666666666640624, 0.6640316205527778], [0.6055555555554688, 0.529644268775, 0.6744444444445312, 0.6600790513833333], [0.5644444444445311, 0.5474308300388889, 0.6088888888890625, 0.6205533596833332], [0.537777777778125, 0.5513833992097221, 0.5599999999999999, 0.5830039525694445], [0.3944444444445313, 0.5474308300388889, 0.44888888888906253, 0.6403162055333333], [0.004444444444445313, 0.55928853755, 0.13111111111093748, 0.7213438735180555], [0.48333333333359374, 0.5494071146249999, 0.5066666666664064, 0.5810276679847223]]"
frame_30d96122-86eb-45d0-9815-4abba6397946_00000-1280_720.jpg,"[[0.45050055617343754, 0.44466403162083334, 0.5328142380421875, 0.5731225296444445], [0.2969966629585937, 0.43873517786527777, 0.37931034482734377, 0.5711462450597223]]"
frame_1801de4c-03c7-4181-ae69-4458cdb657f0_00001-1280_720.jpg,"[[0.587777777778125, 0.5276679841902777, 0.6944444444445312, 0.6739130434777778], [0.4455555555554687, 0.5019762845847222, 0.4744444444445312, 0.5652173913041667], [0.35111111111093746, 0.5217391304347222, 0.4044444444445313, 0.5988142292486112], [0.31444444444453123, 0.5118577075097221, 0.35444444444453127, 0.5750988142291666], [0.15444444444453126, 0.529644268775, 0.222222222221875, 0.6047430830041667]]"
frame_65d293f7-c9e6-41d7-ad55-03a5a933f11d_00010-1280_720.jpg,"[[0.3433333333335937, 0.3893280632416667, 0.4766666666664062, 0.6067193675888889], [0.17333333333359374, 0.36561264822083334, 0.2788888888890625, 0.557312252963889], [0.0, 0.4209486166013889, 0.167777777778125, 0.6600790513833333], [0.5811111111109375, 0.37944664031666664, 0.6811111111109375, 0.5909090909097222]]"
frame_67e6e4bf-01a1-41ec-9e9b-d8d4c08f5e36_00002-1280_720.jpg,"[[0.197777777778125, 0.5138339920944445, 0.2688888888890625, 0.6284584980236111], [0.377777777778125, 0.5316205533597222, 0.4244444444445312, 0.6007905138333334]]"
frame_64af7c36-eb4d-4a41-917d-81d67a5cba6f_00008-1280_720.jpg,"[[0.3933333333335937, 0.1482213438736111, 0.6288888888890625, 0.6620553359680555], [0.16999999999999998, 0.4960474308305556, 0.21666666666640624, 0.55928853755], [0.08444444444453125, 0.490118577075, 0.12333333333359375, 0.5454545454541666]]"
frame_bc48ba00-ac11-4b14-9bfa-79d9d831314e_00007-1280_720.jpg,"[[0.5533333333335937, 0.35375494071111113, 0.6211111111109375, 0.4604743083], [0.6033333333335937, 0.3853754940708333, 0.7744444444445312, 0.6343873517791666], [0.4433333333335937, 0.28063241106666664, 0.4788888888890625, 0.36166007905138886], [0.377777777778125, 0.3735177865611111, 0.48777777777812503, 0.5395256917], [0.15666666666640625, 0.3399209486166667, 0.2733333333335937, 0.5395256917]]"
frame_6c625590-3ed8-4a00-bf49-07a302ef3f87_00004-1280_720.jpg,"[[0.52, 0.3162055335972222, 0.5444444444445312, 0.3833992094861111], [0.63, 0.36758893280694444, 0.6822222222218749, 0.45059288537500003], [0.457777777778125, 0.35177865612638887, 0.532222222221875, 0.45059288537500003]]"
frame_6a070039-47e4-4b3c-a365-92e3fad7bdcb_00000-1280_720.jpg,"[[0.44888888888906253, 0.5079051383402777, 0.5744444444445312, 0.6996047430833333], [0.327777777778125, 0.5355731225291667, 0.39555555555546873, 0.6462450592888889]]"
frame_9c64c787-b148-4bed-a055-1e2bf836e318_00002-1280_720.jpg,"[[0.54, 0.51976284585, 0.5988888888890626, 0.6324110671930556], [0.4555555555554688, 0.5335968379444445, 0.48888888888906257, 0.5869565217388889]]"
frame_8ceeeeb9-39c1-47ca-bb9f-42a63a2e06e0_00004-1280_720.jpg,"[[0.3755555555554687, 0.5948616600791666, 0.4088888888890625, 0.6442687747041667], [0.25666666666640625, 0.5928853754944444, 0.337777777778125, 0.7094861660083334]]"
frame_4dac539d-5098-4e3d-b26e-6f5a575117ca_00000-1280_720.jpg,"[[0.34111111111093745, 0.2470355731222222, 0.44000000000000006, 0.4268774703555555], [0.48, 0.3023715415013889, 0.5055555555554687, 0.35375494071111113], [0.8355555555546875, 0.28063241106666664, 0.9466666666640625, 0.4565217391305556]]"
frame_3af5f1ce-7a68-4fb4-9375-ebc497ee2e58_00000-1280_720.jpg,"[[0.6596218020023438, 0.5928853754944444, 0.7341490545046876, 0.7075098814236112], [0.49388209121250004, 0.5494071146249999, 0.55172413793125, 0.6442687747041667]]"
frame_1733b522-8126-459f-be68-a09617524760_00001-1280_720.jpg,"[[0.7355555555554688, 0.3932806324111111, 0.8477777777812501, 0.557312252963889], [0.6344444444445312, 0.37549407114583333, 0.7111111111109374, 0.4920948616597222], [0.5888888888890625, 0.3399209486166667, 0.6588888888890625, 0.4644268774708334], [0.482222222221875, 0.3972332015805556, 0.53, 0.4604743083], [0.42333333333359374, 0.36758893280694444, 0.4566666666664063, 0.43873517786527777], [0.3644444444445313, 0.3814229249013889, 0.41111111111093745, 0.4683794466402778], [0.3044444444445312, 0.40513833992083337, 0.32888888888906254, 0.44071146245000004]]"
frame_257cffe7-2370-4567-8b07-ca79d71aa141_00003-1280_720.jpg,"[[0.20666666666640623, 0.3833992094861111, 0.28555555555546874, 0.5474308300388889], [0.39666666666640626, 0.4584980237152778, 0.5155555555554687, 0.6284584980236111], [0.6633333333335937, 0.47826086956527775, 0.8166666666640625, 0.7075098814236112], [0.252222222221875, 0.4486166007902778, 0.337777777778125, 0.5909090909097222], [0.49000000000000005, 0.45256916996111113, 0.5455555555554688, 0.5612648221347222]]"
frame_4d86357b-379a-4b50-8842-fb6862942afc_00004-1280_720.jpg,"[[0.5233333333335938, 0.5711462450597223, 0.577777777778125, 0.6462450592888889], [0.42000000000000004, 0.5533596837944443, 0.46888888888906255, 0.6324110671930556], [0.06777777777781249, 0.5138339920944445, 0.20888888888906249, 0.7094861660083334], [0.6033333333335937, 0.5454545454541666, 0.7066666666664063, 0.7391304347819445]]"
frame_5472684e-4a9c-4da1-a080-46e45395fc43_00003-1280_720.jpg,"[[0.42111111111093746, 0.4920948616597222, 0.44888888888906253, 0.5355731225291667], [0.322222222221875, 0.5118577075097221, 0.39888888888906254, 0.6166007905138889]]"
frame_6c745192-b030-47c7-a49d-fd970ee20533_00000-1280_720.jpg,"[[0.282222222221875, 0.7944664031625001, 0.3833333333335937, 0.9525691699611111], [0.47000000000000003, 0.8063241106722223, 0.55, 0.9288537549402777]]"
frame_1009fcf6-7655-4631-8b76-ce134fbff349_00000-1280_720.jpg,"[[0.09, 0.3142292490125, 0.2288888888890625, 0.5513833992097221], [0.33555555555546873, 0.30830039525694447, 0.387777777778125, 0.40316205533611116], [0.42333333333359374, 0.3003952569166667, 0.482222222221875, 0.3932806324111111]]"
frame_4891b1a5-17e5-43f1-9fae-d46ed6ad053c_00000-1280_720.jpg,"[[0.47497219132343754, 0.5948616600791666, 0.5461624026695312, 0.7055335968375], [0.18909899888749998, 0.557312252963889, 0.35261401557265626, 0.8083003952569445]]"
frame_964f5561-1d33-45a6-8851-7af5f2030535_00004-1280_720.jpg,"[[0.3855555555554687, 0.4150197628458333, 0.4455555555554687, 0.5237154150194444], [0.5011111111109374, 0.40513833992083337, 0.58, 0.5494071146249999], [0.20111111111093752, 0.3932806324111111, 0.29111111111093746, 0.5494071146249999], [0.34777777777812496, 0.4426877470361111, 0.377777777778125, 0.4841897233208333]]"
frame_1d70111e-ec26-4583-9ea8-a45365d6380a_00000-1280_720.jpg,"[[0.3688888888890625, 0.32806324110694446, 0.5244444444445312, 0.6245059288541667], [0.5766666666664062, 0.43873517786527777, 0.6611111111109375, 0.5790513833986111]]"
frame_ab5ed1a8-7c70-4b5d-ab53-2916238d8458_00000-1280_720.jpg,"[[0.3711111111109375, 0.4288537549402778, 0.42333333333359374, 0.5177865612652778], [0.0777777777778125, 0.3201581027666667, 0.2288888888890625, 0.5375494071152778]]"
frame_8d256ecb-0056-4fff-b5b2-25a00509c1c8_00001-1280_720.jpg,"[[0.12333333333359375, 0.3438735177861111, 0.25444444444453124, 0.5335968379444445], [0.39666666666640626, 0.3992094861666666, 0.4588888888890625, 0.4920948616597222], [0.3433333333335937, 0.40118577075138884, 0.3688888888890625, 0.43675889328055556]]"
frame_2366dce2-a424-420a-8f36-e89423ac9c3e_00003-1280_720.jpg,"[[0.7866666666640625, 0.6007905138333334, 0.85222222221875, 0.7213438735180555], [0.6755555555554688, 0.5632411067194445, 0.801111111109375, 0.7687747035569444], [0.272222222221875, 0.430830039525, 0.6833333333335937, 0.9604743083000001], [0.10555555555546876, 0.5355731225291667, 0.25, 0.7707509881416666]]"
frame_5bea7a68-dae4-4af5-82c2-e6cbea5613d4_00000-1280_720.jpg,"[[0.73, 0.6106719367583333, 0.8633333333359374, 0.812252964426389], [0.4955555555554687, 0.6205533596833332, 0.54, 0.6916996047430556]]"
frame_7bbc08ed-b63a-4336-993c-b279c4f12314_00000-1280_720.jpg,"[[0.5366666666664063, 0.7470355731222222, 0.597777777778125, 0.8181818181819444], [0.4988888888890625, 0.7391304347819445, 0.5288888888890625, 0.7885375494069445], [0.41777777777812497, 0.6837944664027777, 0.4511111111109375, 0.7509881422930555], [0.4033333333335937, 0.7252964426874999, 0.46555555555546874, 0.8201581027666666]]"
frame_55c75be8-b6de-4514-b904-c64717c35655_00000-1280_720.jpg,"[[0.512222222221875, 0.5553359683791668, 0.6288888888890625, 0.7588932806319445], [0.25, 0.6363636363638888, 0.2944444444445313, 0.7035573122527777], [0.40222222222187504, 0.596837944663889, 0.4511111111109375, 0.6758893280638888], [0.3255555555554687, 0.6126482213444445, 0.382222222221875, 0.7075098814236112]]"
frame_a8898a66-753c-4c33-9c08-e39a76770f5b_00000-1280_720.jpg,"[[0.5477777777781251, 0.4209486166013889, 0.622222222221875, 0.5395256917], [0.38666666666640626, 0.3735177865611111, 0.4955555555554687, 0.5474308300388889], [0.29111111111093746, 0.37747035573055554, 0.34777777777812496, 0.4604743083]]"
frame_83d7f5e3-4ce8-47ce-83b0-14e490dfb397_00000-1280_720.jpg,"[[0.3788888888890625, 0.6936758893277777, 0.4955555555554687, 0.8379446640319445], [0.24777777777812499, 0.6383399209486111, 0.33222222222187503, 0.7885375494069445], [0.03777777777781251, 0.677865612648611, 0.13333333333359376, 0.8201581027666666], [0.11333333333359377, 0.6877470355736112, 0.25, 0.881422924901389]]"
frame_7609aea2-431d-4fc8-b941-b5798cd8c93f_00000-1280_720.jpg,"[[0.801111111109375, 0.5652173913041667, 0.9455555555546875, 0.8280632411069444], [0.6444444444445312, 0.6304347826083334, 0.7066666666664063, 0.7055335968375], [0.47777777777812497, 0.596837944663889, 0.5722222222218749, 0.7411067193680555]]"
